cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max,FS1_median,FS1_std,FS1_max,FS2_median,FS2_std,FS2_max,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std,EPS1_median,EPS1_std,EPS1_max,CE_value,CE_diff,CP,CP_delta,SE,SE_delta,valve_optimal
975,0.0305287259371339,0.697,14.7177873323568,190.6,152.97,46.150297397125335,166.36,127.29,0.8638367752559526,10.758,1.992,9.025096833333327,9.079,8.949927333333328,9.0,7.435,2.903587904476217,20.479,9.628,0.0133849203766458,9.681,46.01340000000001,46.227,0.183155597461164,50.8201,50.957,0.1061368959314626,48.16648333333332,48.281,0.0805667407651204,41.58305000000002,41.605,0.0163556085855396,2399.8,195.92506760470496,2901.6,27.333,0.2429999999999985,1.721,0.006,65.255,-0.0110000000000098,1
976,0.0314479392227206,0.688,14.725981027086164,190.63,152.99,46.14789085388093,166.31,127.3,0.8612768467983384,10.461,1.977,9.02340749999997,9.083,8.94836883333333,9.001,7.435,2.887315490418453,20.479,9.626,0.0142177476737652,9.674,46.01483333333336,46.215,0.17706660306479,50.82378333333335,50.957,0.1031487475653191,48.17184999999999,48.293,0.0807647399571066,41.57850000000001,41.605,0.0206319646689712,2400.4,196.20274316475917,2903.6,27.138,-0.1949999999999967,1.702,-0.0190000000000001,65.181,-0.073999999999998,1
977,0.0301159482497737,0.705,14.724375999548672,190.59,152.99,46.13197434251656,166.23,127.34,0.8651068601114398,10.75,1.977,9.021191500000052,9.072,8.9463161666667,9.003,7.436,2.905583723867261,20.479,9.624,0.0146646748280697,9.669,46.00326666666668,46.215,0.1806783701673441,50.82565000000001,50.973,0.10358224849553,48.17608333333335,48.371,0.0730528695631636,41.58365000000001,41.613,0.0144560409048969,2401.6,196.2369883892031,2903.4,27.1,-0.0380000000000002,1.693,-0.0089999999999998,65.14,-0.0409999999999968,1
978,0.0274929061215007,0.688,14.724890132785784,190.61,152.99,46.13610294173617,166.27,127.3,0.8604942491724056,10.617,1.992,9.023157499999972,9.085,8.94941366666664,9.012,7.438000000000001,2.9091529456454306,20.479,9.624,0.0141887581198588,9.661,45.99716666666668,46.215,0.176878217864162,50.82188333333335,50.969,0.1006053022268622,48.17641666666667,48.301,0.0792948352918071,41.572366666666674,41.605,0.0233048817659369,2401.6,196.29905695568812,2905.4,27.161,0.0609999999999999,1.726,0.0329999999999999,65.232,0.0919999999999987,1
979,0.0285792781791797,0.688,14.72303423800369,190.59,153.02,46.14527546405774,166.24,127.34,0.8675969985637774,10.773,1.992,9.020584500000028,9.072,8.94504266666666,9.0,7.433,2.902474612823633,20.479,9.623,0.0138713156307857,9.67,45.980350000000016,46.195,0.1869750119260481,50.8100166666667,50.945,0.1046384399126093,48.17433333333333,48.301,0.070010330149798,41.56338333333335,41.613,0.038927177411712,2401.6,196.5376262587772,2903.6,26.845,-0.3160000000000025,1.7,-0.026,65.195,-0.0370000000000061,1
980,0.0310267608203894,0.702,14.721907507649084,190.57,153.02,46.14562198950742,166.18,127.38,0.8622385311735545,10.57,1.992,9.025002499999973,9.082,8.948860666666663,9.002,7.436999999999999,2.9025724602862235,20.479,9.627,0.0152177721717736,9.676,45.979466666666674,46.191,0.1778461024543192,50.81803333333336,50.945,0.1011439596069472,48.19028333333336,48.293,0.0612021079914653,41.58326666666668,41.605,0.0140397337686219,2405.6,195.83039925905868,2907.4,27.078,0.2330000000000005,1.718,0.018,65.177,-0.0179999999999864,1
981,0.0245537804745668,0.69,14.717612257315723,190.59,153.0,46.14331055313426,166.42,127.36,0.8645337693107847,11.047,1.992,9.03096149999998,9.08,8.954758000000034,9.005,7.4375,2.8987807712783704,20.479,9.628,0.0137277835899576,9.679,45.97623333333333,46.203,0.1854203988071033,50.80623333333336,50.957,0.1083087812247716,48.16918333333336,48.305,0.0538168556755437,41.58088333333334,41.613,0.0188536663400855,2407.4,196.07456318298944,2908.6,27.099,0.0210000000000007,1.706,-0.012,64.958,-0.2190000000000083,1
982,0.0290521594051405,0.69,14.718512191313753,190.6,153.02,46.15239972065656,166.19,127.37,0.8617106993480279,10.812,1.977,9.030977499999986,9.082,8.95487783333334,9.009,7.433,2.911089545898171,20.479,9.629,0.013426874437143,9.672,45.96113333333333,46.195,0.1923010939502509,50.80381666666669,50.918,0.105247165373748,48.17060000000001,48.293,0.0621810369480296,41.57421666666668,41.605,0.0286173419430767,2407.4,196.32866913537185,2910.6,27.289,0.1900000000000012,1.718,0.012,64.958,0.0,1
983,0.0302283961235688,0.691,14.706529886461064,190.7,153.23,46.22191732501302,166.4,127.51,0.870994060544745,10.758,2.008,9.029739666666664,9.084,8.953609833333312,9.007,7.5515,2.953733905936427,20.479,9.627,0.0145762416177661,9.676,45.98699999999999,46.207,0.1928832087129149,50.81721666666667,50.957,0.1100349854482608,48.16768333333334,48.293,0.0643848312661859,41.58900000000001,41.613,0.0131071205903303,2395.6,196.1492037664518,2903.4,26.877,-0.4120000000000026,1.701,-0.0169999999999999,65.059,0.100999999999999,1
984,0.032722817243654,0.706,14.850697920410209,191.0,153.19,46.79249342218129,166.55,127.43,0.8796404732947014,10.898,1.992,9.037120500000016,9.092,8.961068333333353,9.016,7.55,2.969260048637661,20.479,9.635,0.0147920588683532,9.67,45.984783333333326,46.203,0.1959475104107171,50.82341666666669,50.969,0.1093977801136083,48.12813333333335,48.273,0.067078367188184,41.587300000000006,41.613,0.0167253993390538,2394.2,198.20790136904444,2901.4,26.602,-0.2749999999999986,1.699,-0.002,66.398,1.3389999999999986,0
985,0.0355584979950084,0.708,14.855560123691,190.79,153.19,46.82111949152558,166.39,127.51,0.8789749507500085,10.43,2.008,9.036295166666736,9.089,8.959274499999983,9.01,7.5535,2.9709013318188293,20.479,9.634,0.0135581153942559,9.671,45.9825,46.207,0.1876798120853884,50.81638333333333,50.957,0.1034444240645989,48.167100000000005,48.305,0.0786359774476844,41.57828333333335,41.613,0.0260892156865864,2395.4,198.2686282757359,2907.0,26.735,0.1329999999999991,1.703,0.004,66.535,0.1370000000000004,0
986,0.0304032920831203,0.703,14.85466820373337,190.7,153.19,46.81044641946419,166.44,127.47,0.8752084459052328,10.781,2.0,9.037354666666662,9.09,8.960647833333303,9.014,7.556,2.9719229940269765,20.479,9.6355,0.0154129937269189,9.682,45.96050000000001,46.203,0.1871253998104937,50.806716666666674,50.934,0.0975816201898189,48.16338333333333,48.293,0.0799472477911438,41.51416666666667,41.613,0.0411055551801301,2393.0,197.22515528469705,2895.4,26.896,0.1610000000000013,1.719,0.016,66.595,0.0600000000000022,0
987,0.0352239766504784,0.699,14.849301035933134,190.89,153.2,46.8089114224256,166.49,127.44,0.8813730682321197,10.648,2.008,9.040147833333338,9.092,8.963455166666673,9.019,7.557,2.9652433070008626,20.479,9.638,0.0143082201605403,9.684,45.95405000000002,46.215,0.1984322814941735,50.79385000000002,50.906,0.105972785921349,48.11751666666667,48.227,0.066723434164217,41.50118333333333,41.535,0.0267679872467648,2392.4,197.30844413586195,2894.4,27.117,0.221,1.718,-0.0010000000000001,66.529,-0.0660000000000025,0
988,0.0328468282227338,0.705,14.85233583889447,190.71,153.19,46.80306715165749,166.63,127.47,0.8779004358897682,10.57,2.008,9.040702500000014,9.095,8.963458000000024,9.019,7.556,2.9644302024419886,20.479,9.639,0.0147663773052191,9.691,45.96065,46.16,0.1894721324708485,50.791866666666685,50.906,0.1099448963162395,48.12964999999999,48.293,0.0784167106455928,41.48844999999999,41.527,0.0367499221721774,2391.6,197.3088170767209,2893.4,27.265,0.1479999999999997,1.718,0.0,66.478,-0.0510000000000019,0
989,0.0306148112302961,0.7,14.852242595029688,190.72,153.18,46.81469183677541,166.34,127.46,0.8735988788900008,10.539,2.0,9.040151166666682,9.099,8.962886166666662,9.022,7.564,2.968314656416395,20.479,9.641,0.0147412401952157,9.677,45.95419999999999,46.168,0.1833523790826127,50.78573333333336,50.902,0.1090403232313416,48.11093333333333,48.281,0.0758691707707833,41.48993333333336,41.535,0.0408970873218674,2391.6,197.61675260766927,2895.4,27.254,-0.0109999999999992,1.721,0.0030000000000001,66.642,0.1640000000000014,0
990,0.0312517750908277,0.711,14.856231440883702,190.73,153.18,46.805986168128726,166.37,127.48,0.8814328698646102,10.812,2.0,9.042737833333325,9.097,8.966385333333315,9.019,7.561,2.988823884873667,20.479,9.646,0.0149469173897044,9.694,45.96791666666666,46.191,0.1915800750110588,50.79121666666669,50.906,0.1086326560238784,48.08485,48.227,0.0802014043158668,41.5347,41.605,0.0369774553395683,2393.4,197.186850324734,2898.0,26.946,-0.3079999999999998,1.699,-0.022,66.573,-0.0690000000000026,0
991,0.0326837958088496,0.711,14.846432396745998,190.71,153.18,46.812464057244895,166.44,127.475,0.8793479983417817,10.57,2.008,9.04565733333336,9.097,8.9685995,9.024,7.563499999999999,2.974281866305031,20.479,9.646,0.014412315808612,9.7,45.963116666666686,46.203,0.1812424251290702,50.79481666666671,50.914,0.1071574940499887,48.10598333333333,48.227,0.0706323716216852,41.48306666666669,41.527,0.0364797908607351,2397.4,197.0997296830893,2899.8,26.967,0.0209999999999972,1.695,-0.004,66.498,-0.0749999999999886,0
992,0.0349294041866757,0.743,14.854227219675796,190.7,153.19,46.80744942043612,166.75,127.48,0.8772893956344096,10.836,2.0,9.042022833333382,9.106,8.964939833333329,9.023,7.561999999999999,2.976667172504866,20.479,9.644,0.0146456166605519,9.693,45.94005,46.148,0.1885815406067809,50.78890000000002,50.902,0.107970915732283,48.12276666666666,48.293,0.0646912790252358,41.50995,41.582,0.0142987791347989,2397.0,197.94433293182024,2900.0,26.939,-0.0279999999999986,1.706,0.0109999999999998,66.554,0.0559999999999973,0
993,0.0355151396061304,0.727,14.849367762449674,191.13,153.2,46.83123151368516,166.55,127.48,0.877290342292487,10.531,2.0,9.040501833333362,9.099,8.96315550000002,9.017,7.56,2.9709253941521743,20.479,9.648,0.0149164614971138,9.695,45.93729999999999,46.168,0.1963243856651013,50.77870000000002,50.902,0.1101492515958167,48.13913333333336,48.301,0.0871236150178891,41.563400000000016,41.613,0.0422651838125878,2394.6,198.94362728298876,2905.2,27.102,0.1630000000000002,1.721,0.0150000000000001,66.494,-0.0600000000000022,0
994,0.0345812561489046,0.714,14.792847156590009,190.7,153.21,46.54706695572085,166.49,127.5,0.8754910674308877,10.594,2.0,9.043500833333391,9.095,8.966217499999976,9.022,7.563,2.997089736639752,20.479,9.646,0.0141100985239703,9.701,45.94156666666668,46.207,0.2042727792966594,50.780116666666686,50.906,0.1143995513305572,48.08413333333333,48.227,0.0706654727540113,41.53813333333333,41.602,0.0388275049577349,2395.6,197.0690256841682,2900.2,26.498,-0.6039999999999992,1.68,-0.0410000000000001,66.542,0.0480000000000018,0
995,0.035386242498916,0.71,14.790580219788376,190.69,153.23,46.55063298106713,166.44,127.51,0.8760654562609419,10.664,2.008,9.040471833333362,9.102,8.963716166666627,9.019,7.566000000000001,2.9962488197489487,20.479,9.6435,0.0141659257719778,9.696,45.94408333333333,46.207,0.1832384101976205,50.78376666666669,50.906,0.113147626182499,48.116483333333335,48.281,0.075919781854508,41.43814999999999,41.516,0.0274435167238004,2394.0,196.07870321851595,2903.0,26.884,0.3859999999999992,1.697,0.0170000000000001,66.56,0.0180000000000006,0
996,0.0345540557440307,0.719,14.782826311424143,190.8,153.23,46.54800213024981,166.47,127.55,0.8805229011607536,11.219,2.008,9.040247333333356,9.095,8.963635000000025,9.012,7.561,2.996983950750708,20.479,9.644,0.0144110719777585,9.686,45.91714999999999,46.176,0.1975790616265297,50.77221666666669,50.906,0.1126980504044845,48.113333333333344,48.273,0.0768052052143768,41.4639,41.527,0.0451005280137464,2395.6,196.2303210597165,2897.8,27.695,0.8109999999999999,1.739,0.042,66.675,0.1149999999999948,0
997,0.0386095147958163,0.768,14.78709072824327,190.73,153.27,46.57413605542461,166.5,127.51,0.8802885113059022,10.914,2.008,9.041850166666697,9.095,8.965258833333312,9.019,7.565,2.995313200747658,20.479,9.648,0.0145841255051559,9.693,45.91475000000001,46.137,0.2064314738353394,50.76753333333333,50.902,0.1145368664898368,48.085833333333326,48.293,0.0852947365925667,41.485816666666665,41.535,0.0393461352813967,2395.6,196.25681640219852,2895.6,27.473,-0.2220000000000013,1.728,-0.0110000000000001,66.528,-0.1469999999999913,0
998,0.0316718699263679,0.7,14.787348651858537,190.72,153.23,46.54448745460754,166.57,127.525,0.8772575572899192,10.969,2.008,9.044791000000012,9.097,8.96749666666667,9.017,7.569,2.9961282198386323,20.479,9.65,0.0151130695759962,9.706,45.9337,46.18,0.2027217597210688,50.77495000000002,50.902,0.114342249409394,48.07356666666665,48.238,0.0813213684817911,41.46151666666666,41.527,0.0427442102994588,2395.8,196.67130181294465,2899.4,27.479,0.0060000000000002,1.726,-0.002,66.625,0.0969999999999942,0
999,0.0347796290789602,0.725,14.789690577790555,190.7,153.22,46.5725221342338,166.5,127.51,0.8800114351743645,10.789,2.023,9.046100666666709,9.104,8.96876199999998,9.026,7.572,2.9951012306975144,20.479,9.6525,0.0145823411857434,9.695,45.912833333333325,46.203,0.1999251696168537,50.7766,50.906,0.110571274658751,48.05808333333335,48.195,0.069442401853199,41.44844999999999,41.527,0.0386165087205298,2398.2,196.39256825482607,2899.8,27.419,-0.0599999999999987,1.726,0.0,66.583,-0.0420000000000015,0
1000,0.0309952566081229,0.708,14.790240444256828,190.77,153.26,46.57916617989928,166.52,127.52,0.8724226309267379,10.664,2.0,9.04072366666667,9.097,8.963418666666652,9.021,7.5675,2.9978340594260318,20.479,9.646,0.0153870587712331,9.699,45.896883333333335,46.148,0.1939490664980884,50.76838333333335,50.898,0.1092923449591359,48.072100000000006,48.254,0.0772349925085548,41.41648333333335,41.457,0.0333484386678293,2395.8,196.7435317071053,2899.0,27.24,-0.179000000000002,1.725,-0.0009999999999998,66.601,0.0180000000000006,0
1001,0.0317134237025562,0.7,14.785397497413566,190.74,153.23,46.54107084042641,166.42,127.495,0.8748574669204942,10.758,2.0,9.040867166666704,9.102,8.962458833333342,9.014,7.563,2.994929068030624,20.479,9.646,0.0142940569467015,9.686,45.88176666666666,46.137,0.1862627419521897,50.7627,50.902,0.1071245592123519,48.03966666666664,48.199,0.0747950117675678,41.35435,41.445,0.0237142773272243,2395.8,196.83229588010312,2897.4,27.391,0.1509999999999998,1.717,-0.008,66.481,-0.1200000000000045,0
1002,0.0327936365606203,0.701,14.78908928315375,190.68,153.19,46.57299316314008,166.53,127.49,0.8772759849393416,10.836,2.0,9.03634466666666,9.087,8.95974666666667,9.016,7.561,2.990437113942201,20.479,9.642,0.0144758021567074,9.686,45.85338333333332,46.121,0.1909609145976079,50.75088333333336,50.906,0.1121479186151826,48.035116666666674,48.199,0.0585488617228333,41.35476666666668,41.441,0.030316056419596,2394.0,197.09909942156543,2897.6,27.91,0.5190000000000019,1.738,0.0209999999999999,66.528,0.0470000000000112,0
1003,0.0285347642072189,0.686,14.786623743499366,190.8,153.23,46.56111267689911,166.45,127.53,0.873301785340247,10.586,2.0,9.03984733333334,9.096,8.961881500000008,9.012,7.561,2.9804683897452176,19.989,9.644,0.0142044142425265,9.688,45.86003333333334,46.125,0.1963086437623651,50.73633333333334,50.902,0.1089444994242581,48.01673333333333,48.18,0.0480010122303812,41.34304999999999,41.422,0.0202136260469534,2393.6,196.70114734543375,2897.4,27.796,-0.1140000000000007,1.739,0.0010000000000001,66.649,0.1209999999999951,0
1004,0.033886396283868,0.71,14.713152080805608,190.79,153.3,46.38093685833926,166.44,127.57,0.8738095535246635,10.555,2.0,9.040074333333408,9.094,8.96246333333334,9.011,7.563,2.9788605836376667,20.479,9.646,0.0138738532341052,9.688,45.83079999999999,46.062,0.1947084565468266,50.71193333333334,50.898,0.1065977496291016,48.03033333333333,48.129,0.045930923325294,41.36371666666667,41.441,0.0435820253987018,2397.8,195.20694532891585,2895.8,27.656,-0.1400000000000005,1.743,0.004,66.608,-0.0409999999999968,0
1005,0.0334403043467349,0.693,14.72366960045676,190.76,153.3,46.34979539051137,166.59,127.57,0.8714347285763387,10.609,2.0,9.03727000000002,9.092,8.959332666666642,9.021,7.561999999999999,2.9759293636248096,20.017,9.644,0.0141965924062362,9.686,45.84121666666668,46.059,0.1938607827987512,50.702916666666646,50.871,0.1086955461434015,48.04416666666666,48.199,0.0616865138316349,41.38443333333334,41.445,0.0444961878643921,2396.2,196.1230059169117,2897.4,27.577,-0.078999999999997,1.749,0.006,66.441,-0.1670000000000016,0
1006,0.027017440485647,0.696,14.722982869274782,190.7,153.29,46.3681992107573,166.34,127.57,0.8732195690599169,10.68,2.008,9.041279833333366,9.099,8.962668666666659,9.014,7.5575,2.97659197910689,20.479,9.646,0.0143781797673548,9.697,45.829266666666655,46.055,0.1893393390469465,50.69556666666667,50.871,0.1009489494520873,48.00101666666662,48.125,0.0640514866170416,41.350433333333335,41.445,0.0243424485674689,2393.6,195.783964717208,2893.6,27.531,-0.0460000000000029,1.741,-0.008,66.492,0.0510000000000019,0
1007,0.0287485248946066,0.689,14.731731459344113,190.72,153.26,46.37143777758254,166.37,127.51,0.8708426856654111,10.57,2.0,9.038960000000028,9.094,8.961543333333363,9.019,7.561,2.976478526831672,20.479,9.642,0.0157386614635212,9.684,45.829233333333335,46.055,0.1966914788523064,50.69223333333333,50.844,0.1017711568254085,47.998849999999976,48.125,0.0736774521081753,41.34811666666668,41.367,0.0113825493356503,2392.6,195.9542548250416,2895.6,27.394,-0.1370000000000004,1.721,-0.02,66.551,0.0589999999999975,0
1008,0.027958080000031,0.696,14.717281862241991,190.76,153.3,46.376976846873504,166.47,127.53,0.87399557354491,10.828,2.008,9.039768833333364,9.092,8.960877166666664,9.014,7.5585,2.9781956347193947,20.479,9.6405,0.0144533073739415,9.693,45.82556666666666,46.055,0.1903673849243559,50.67436666666667,50.816,0.1023531551129806,48.00305,48.113,0.0525535804066602,41.33106666666666,41.379,0.0312441813792012,2394.0,196.19145427749265,2895.8,27.639,0.245000000000001,1.716,-0.0050000000000001,66.557,0.0060000000000002,0
1009,0.0293024362188809,0.688,14.717700772167465,190.77,153.3,46.36765479479053,166.47,127.555,0.8781098167842137,10.648,2.023,9.037698333333358,9.094,8.958561999999995,9.01,7.5655,2.978512713855673,20.479,9.639,0.0141545369198211,9.684,45.789,45.977,0.185629939870354,50.66925000000001,50.816,0.0992001272894204,48.00189999999997,48.117,0.0560685718184679,41.34301666666667,41.363,0.0123747852803364,2393.8,196.0686293511856,2895.6,27.498,-0.1409999999999982,1.72,0.004,66.571,0.0139999999999957,0
1010,0.0277330443949529,0.695,14.717738067448607,190.74,153.32,46.3927299371195,166.37,127.595,0.8729451384008895,10.648,2.0,9.039911000000032,9.1,8.96164583333333,9.017,7.563499999999999,2.9809216096992475,20.479,9.643,0.0140195344279316,9.686,45.77923333333332,46.004,0.194753156817536,50.65326666666668,50.789,0.0974273943772551,47.99359999999997,48.117,0.0627524596047093,41.37846666666667,41.457,0.0433525033651187,2394.0,195.9597589851045,2897.6,27.555,0.0569999999999986,1.716,-0.004,66.496,-0.0750000000000028,0
