cycle,VS1_std,VS1_max,PS1_std,PS1_max,PS1_median,PS2_std,PS2_max,PS2_median,PS3_std,PS3_max,PS3_median,PS5_mean,PS5_max,PS6_mean,PS6_max
1081,0.02911583625630486,0.68,14.869904110534284,190.77,153.13,46.77631124689678,166.39,127.29,0.8696684328833784,10.953,1.992,9.111797166666653,9.167,9.028154333333362,9.09
1082,0.031794982370726414,0.702,14.834853579733075,190.65,153.16,46.787543349335344,166.48,127.25999999999999,0.865561901298497,10.695,1.992,9.111517833333293,9.166,9.028038000000027,9.083
1083,0.028986963756085452,0.687,14.851733058648007,190.65,153.18,46.79121387350183,166.52,127.31,0.868108656920084,10.516,1.992,9.113887666666662,9.17,9.029583166666697,9.09
1084,0.026418294252022443,0.672,14.85233765014146,190.68,153.16,46.77754753224553,166.42,127.29,0.8666095936172838,10.531,1.977,9.113251833333294,9.166,9.02936633333341,9.087
1085,0.026608667505921436,0.677,14.847276490642557,190.69,153.09,46.78240903221588,166.31,127.34,0.8663637667065814,10.531,1.992,9.113639000000004,9.172,9.030454833333366,9.09
1086,0.036817380291452366,0.699,14.78483440946113,190.68,153.09,46.54724145224794,166.34,127.255,0.8606707063351403,10.461,1.977,9.112460333333333,9.163,9.02867000000003,9.082
1087,0.029462913583625083,0.691,14.778261339955924,190.66,153.1,46.531551198637054,166.49,127.265,0.8576167530172291,10.922,1.977,9.107432833333291,9.166,9.023950833333345,9.087
1088,0.027933314455989223,0.68,14.7759764093321,190.61,153.15,46.544573336333485,166.4,127.34,0.865879815572338,10.719,1.992,9.103559333333324,9.158,9.020036666666742,9.073
1089,0.030510440928470998,0.697,14.778130410905472,190.59,153.15,46.541456938828425,166.42,127.265,0.8627869878243114,10.75,1.977,9.115087166666722,9.168,9.030222333333354,9.089
1090,0.03057693824669785,0.693,14.774099056851009,190.65,153.18,46.533948241942646,166.63,127.38,0.8646272811662682,10.672,1.992,9.118269500000004,9.171,9.03280883333339,9.086
1091,0.02762263871340909,0.692,14.765783830234595,190.74,153.21,46.55189488588555,166.47,127.28,0.8677019134346654,10.594,1.992,9.118735499999982,9.175,9.03451133333334,9.09
1092,0.029417292850363874,0.68,14.781282949548155,190.73,153.16,46.54341835685764,166.42,127.265,0.8673781230420469,10.789,1.992,9.113477499999952,9.168,9.029900000000039,9.087
1093,0.030367076283927957,0.689,14.766778635353802,190.66,153.2,46.54662502651054,166.65,127.38,0.8708449150315524,10.758,2.0,9.11580783333334,9.171,9.031515666666689,9.092
1094,0.029388585931460674,0.689,14.770448614115988,190.77,153.19,46.54961849556036,166.4,127.31,0.8663669265933486,10.734,1.992,9.117164333333326,9.177,9.032712500000066,9.092
1095,0.0271526080569397,0.677,14.762711009808308,190.63,153.18,46.55548751611487,166.41,127.25,0.8642534784260317,10.5,1.992,9.112459999999968,9.166,9.02801216666667,9.088
1096,0.028140908557885584,0.676,14.702684378045394,190.63,153.21,46.3414285035271,166.39,127.425,0.8637681302315393,10.844,1.992,9.113837000000043,9.173,9.029160333333376,9.093
1097,0.029112343276923757,0.681,14.731012731210342,190.65,153.19,46.31892945782841,166.38,127.16499999999999,0.8641614739013681,10.945,1.992,9.115580166666671,9.174,9.03069016666671,9.083
1098,0.029710823799542468,0.685,14.712355159461147,190.65,153.23,46.34112226925288,166.42,127.405,0.8636411341853735,10.57,1.992,9.119868500000024,9.179,9.034765166666688,9.101
1099,0.02785683232789818,0.649,14.722938294495922,190.65,153.22,46.34082057744049,166.34,127.255,0.8670668579945006,11.008,2.0,9.119122666666685,9.172,9.033607000000012,9.09
1100,0.02658955128030815,0.68,14.708180527347556,190.63,153.24,46.37144025711887,166.44,127.285,0.8653502115073175,10.805,2.0,9.11764083333338,9.172,9.03239133333337,9.092
1101,0.027636436073959644,0.67,14.70921527137032,190.71,153.21,46.380446115662394,166.38,127.33,0.8647905777128743,10.805,2.0,9.112151833333341,9.164,9.027049500000045,9.083
1102,0.0269114471684554,0.686,14.701483315000308,190.65,153.23,46.3362804892589,166.52,127.45,0.8653370149734357,10.781,2.0,9.113453166666654,9.168,9.028341500000067,9.089
1103,0.02600331899719837,0.672,14.695756245547907,190.69,153.24,46.36094402942991,166.37,127.205,0.861838722110539,10.914,1.992,9.113201166666666,9.168,9.027670666666719,9.089
1104,0.02628475100877354,0.678,14.715371573965381,190.7,153.23,46.32182553505739,166.44,127.37,0.8616816204718112,10.617,2.0,9.118381333333359,9.177,9.032633333333337,9.098
1105,0.035515616840314394,0.711,14.720260982381692,190.66,153.24,46.3373988355861,166.39,127.235,0.8651283232127049,10.672,1.992,9.11715466666666,9.174,9.032079666666698,9.09
1106,0.032851020501996585,0.712,14.675377057173884,190.66,153.29,46.235131705971476,166.38,127.415,0.8640976255595904,10.805,1.977,9.11957383333335,9.175,9.035673333333378,9.093
1107,0.02950925833842012,0.678,14.684281800108398,190.66,153.24,46.20812168495884,166.47,127.45,0.8621476351389505,10.594,2.0,9.120019500000014,9.175,9.035542333333353,9.097
1108,0.02707183893415513,0.677,14.669366961527356,190.72,153.29,46.23903185130192,166.24,127.34,0.8587373108675717,10.445,1.992,9.12243133333336,9.177,9.038219833333368,9.101
1109,0.030917806106890544,0.673,14.681949660928586,190.66,153.27,46.231369572689296,166.41,127.305,0.8598664994044747,10.828,1.992,9.127472833333336,9.179,9.043256833333382,9.104
1110,0.03406140599756671,0.694,14.668464681803908,190.63,153.27,46.21796520576688,166.31,127.25,0.8569354114108371,10.398,1.992,9.129171333333398,9.184,9.045512333333376,9.103
1111,0.03315583390647714,0.695,14.675610093296484,190.66,153.27,46.24412407942199,166.45,127.44,0.8561515843570703,10.531,1.977,9.123205166666676,9.177,9.039414000000045,9.095
1112,0.03192970297706183,0.678,14.675158345705649,190.6,153.26,46.230856860936235,166.19,127.19,0.8543570162782357,10.625,1.969,9.12241083333335,9.178,9.038010333333364,9.094
1113,0.027065436503174035,0.691,14.667637876151678,190.66,153.27,46.21847414678635,166.44,127.305,0.8610825272872255,10.734,1.977,9.120050333333378,9.179,9.035213833333405,9.093
1114,0.027658551665370876,0.684,14.673274655431936,190.65,153.3,46.21726286532571,166.42,127.225,0.8578323056599441,10.703,1.992,9.116491333333343,9.17,9.032029666666697,9.087
1115,0.029337482051248812,0.678,14.6610505730367,190.6,153.3,46.24227458201625,166.38,127.445,0.8614891342058388,10.516,1.992,9.113459499999998,9.168,9.029682000000042,9.089
1116,0.027552845987917463,0.678,14.645973247772318,190.73,153.5,46.32698167317966,166.52,127.33500000000001,0.8780205530217162,10.992,2.027,9.117593166666701,9.175,9.033800166666712,9.092
1117,0.028686790006969335,0.689,14.805872494033649,190.77,153.38,46.908461929203426,166.48,127.445,0.8838743194471125,10.953,2.031,9.121868000000067,9.172,9.03700483333339,9.092
1118,0.023989310237055972,0.669,14.80718072591799,190.81,153.39,46.891565004973465,166.7,127.38,0.8821619819602057,10.531,2.023,9.119511,9.175,9.034994666666716,9.097
1119,0.027919901574948353,0.685,14.813544176083363,191.06,153.37,46.88563042724096,166.52,127.425,0.8829762062457317,10.695,2.023,9.114177333333311,9.167,9.029955166666687,9.094
1120,0.029616646716194357,0.687,14.815122593637488,190.84,153.42,46.87358680966125,166.56,127.56,0.8803512477868151,10.703,2.008,9.111863833333286,9.17,9.02767666666671,9.082
1121,0.02988253368121653,0.696,14.809124040083558,190.84,153.42,46.87899212607786,166.61,127.42500000000001,0.8798296388885748,10.648,2.023,9.113320000000025,9.166,9.029514833333357,9.083
1122,0.030002160939121537,0.694,14.819169873341526,190.84,153.44,46.88191893586944,166.79,127.58,0.8860995357354109,11.031,2.031,9.11973566666667,9.175,9.035519333333355,9.095
1123,0.030060104574097062,0.688,14.821717248959425,190.87,153.43,46.86841335507245,166.55,127.39500000000001,0.8794254709710887,10.859,2.023,9.12026216666668,9.171,9.0360051666667,9.095
1124,0.03188760274839658,0.693,14.814783398522788,190.87,153.46,46.87219431761875,166.68,127.56,0.8818778732627593,10.75,2.023,9.12095033333337,9.181,9.036976000000042,9.099
1125,0.02765842910515659,0.68,14.82950130673421,190.85,153.45,46.86861887467957,166.47,127.56,0.8875077100684281,10.992,2.031,9.131770333333337,9.184,9.048098500000009,9.111
1126,0.03189061016896908,0.693,14.813736218470796,190.84,153.48,46.88809160023788,166.57,127.455,0.8814114733937893,10.586,2.023,9.12655733333335,9.175,9.042425499999974,9.095
1127,0.03440209230268213,0.734,14.746422598234796,190.8,153.53,46.655836635599684,166.65,127.48,0.87736927784234,10.516,2.023,9.133249333333358,9.186,9.049173833333377,9.106
1128,0.03244205612549425,0.7,14.749131030021966,190.84,153.52,46.652177842387346,166.52,127.57499999999999,0.8780450858998141,10.672,2.023,9.126954833333356,9.178,9.042389500000054,9.1
1129,0.030021724713984392,0.69,14.749755697477022,190.84,153.52,46.65093641159671,166.6,127.56,0.8774393872371002,10.914,2.023,9.126053833333348,9.181,9.042111666666692,9.097
1130,0.03300143807857829,0.709,14.747697567149906,190.85,153.52,46.65137429273331,166.56,127.455,0.8795498449971599,10.734,2.023,9.131575500000034,9.186,9.048259333333363,9.103
1131,0.0328687296656033,0.683,14.743224482085902,190.8,153.51,46.643750300696176,166.63,127.475,0.8774726889500785,10.5,2.031,9.133200000000041,9.191,9.04967233333336,9.11
1132,0.03927801458040529,0.687,14.747093039396571,190.79,153.51,46.6536724844892,166.63,127.525,0.8838924996901341,11.117,2.031,9.133896666666699,9.187,9.050554666666685,9.111
1133,0.03071069211479111,0.688,14.746408594895408,190.84,153.48,46.64626058022046,166.61,127.505,0.8828898744001761,10.937,2.031,9.134929333333357,9.191,9.051629666666686,9.113
1134,0.032415365680544025,0.688,14.756639350319093,190.88,153.51,46.65629209045979,166.58,127.59,0.8820907296447419,10.695,2.031,9.13473200000003,9.186,9.051331833333363,9.108
1135,0.03393603154890296,0.689,14.743202960619898,190.84,153.47,46.65931123059733,166.78,127.505,0.8804347901455216,10.703,2.023,9.132585166666699,9.186,9.049324666666692,9.111
1136,0.029901018443437736,0.688,14.741056647058102,190.85,153.53,46.65265324014596,166.57,127.55,0.8770477641970262,10.586,2.023,9.136068166666691,9.191,9.05237666666668,9.111
1137,0.029296550191231497,0.682,14.67091340153869,190.82,153.59,46.469267596388896,166.63,127.52000000000001,0.8768899449498483,10.836,2.031,9.13543783333339,9.186,9.051478499999995,9.106
1138,0.03120962476490391,0.685,14.678892744976554,190.84,153.59,46.46150855220065,166.55,127.65,0.8756542268349491,10.68,2.023,9.1364141666667,9.193,9.052812333333355,9.115
1139,0.03256691937055357,0.688,14.670075012376966,190.85,153.58,46.4486688533063,166.87,127.58500000000001,0.8775328224803391,10.719,2.023,9.139872500000049,9.191,9.057003333333347,9.108
1140,0.03260658749428711,0.689,14.67521914407703,190.93,153.58,46.481119590860615,166.56,127.64,0.8743519440545099,10.727,2.023,9.140876333333399,9.194,9.057039999999985,9.118
1141,0.030648153648040525,0.689,14.688253403241262,190.94,153.56,46.46211367889288,166.57,127.595,0.8742670011931782,10.898,2.023,9.14328600000004,9.201,9.058685666666673,9.12
1142,0.03199238521686695,0.709,14.687713588083176,190.82,153.53,46.460100814299544,166.7,127.595,0.8755286473386753,10.734,2.031,9.142429000000062,9.196,9.05887883333334,9.118
1143,0.029197147914268688,0.692,14.682901174182588,190.82,153.56,46.45423727950427,166.58,127.58500000000001,0.8753622286165427,10.867,2.023,9.142587500000031,9.194,9.059090166666666,9.115
1144,0.029364353461932204,0.686,14.67454874979093,190.87,153.59,46.4549356424263,166.59,127.695,0.8810474040810812,10.789,2.047,9.138148833333407,9.188,9.05425216666668,9.107
1145,0.027713602892997066,0.69,14.673738076570237,190.82,153.54,46.48709129222105,166.61,127.44999999999999,0.8776506762819906,10.641,2.031,9.144834166666698,9.196,9.061395666666657,9.123
1146,0.03204597685776426,0.691,14.672306298011945,190.82,153.58,46.465074791169975,166.61,127.595,0.8736246474384699,10.773,2.031,9.145822000000027,9.208,9.061672999999997,9.125
1147,0.03075672265864109,0.689,14.638638231876095,190.85,153.59,46.34266743658904,166.79,127.62,0.8759044717642339,10.695,2.031,9.147598333333345,9.203,9.063619499999975,9.119
1148,0.03204245065639952,0.697,14.636914872614444,190.9,153.59,46.333660137909305,167.0,127.71,0.8707947996817318,10.445,2.023,9.14762950000003,9.203,9.063317999999999,9.118
1149,0.03054726355558653,0.682,14.634389152955293,190.8,153.59,46.36344485406844,166.65,127.595,0.8709730655748191,10.641,2.023,9.146660833333367,9.204,9.062078666666636,9.12
1150,0.03199966454626435,0.689,14.619804930560182,190.89,153.62,46.32615786967554,166.44,127.73,0.8726604267506969,10.891,2.023,9.143675000000016,9.199,9.059636833333329,9.119
1151,0.03837336646995268,0.688,14.634293290252097,190.84,153.59,46.35697794959419,166.41,127.6,0.8707314204502532,10.586,2.023,9.137426000000053,9.193,9.051955333333348,9.113
1152,0.024097940461028575,0.667,14.64162143302084,190.84,153.58,46.323342594309864,166.89,127.69999999999999,0.8682010548013338,10.516,2.023,9.137215000000076,9.196,9.05170183333333,9.107
1153,0.032440345076780015,0.692,14.619309508073519,190.84,153.59,46.35046723571506,166.53,127.59,0.8752236893857919,10.648,2.031,9.14170083333342,9.2,9.0574666666667,9.122
1154,0.06826602169098567,0.823,14.609141461109287,190.84,153.59,46.35974257112028,166.61,127.595,0.8735453545087002,10.891,2.023,9.137979500000045,9.191,9.053733666666684,9.116
1155,0.09605053401593228,0.877,14.614464933206971,190.82,153.59,46.362835735152004,166.47,127.51,0.8756528874168287,10.992,2.031,9.147695500000026,9.203,9.0627393333333,9.119
1156,0.03476549363985213,0.712,14.623058935553537,190.84,153.65,46.364463142286,166.52,127.67,0.8749712465405433,10.617,2.031,9.148732666666717,9.212,9.063767833333323,9.127
1157,0.03341637678277129,0.701,14.586652813008373,191.14,154.02,46.48344542053071,166.76,127.885,0.8927322664568781,10.695,2.078,9.143989000000044,9.201,9.059285333333365,9.125
1158,0.029786296284158683,0.681,14.758750989972679,191.12,153.93,47.04860985572474,167.04,127.925,0.8978057070033639,10.445,2.078,9.141512333333386,9.204,9.057513833333338,9.12
1159,0.031639650979811626,0.695,14.757475721456787,191.14,153.91,47.06253009980508,166.91,127.86500000000001,0.9051745921609199,10.867,2.102,9.138339000000016,9.2,9.053161500000009,9.12
1160,0.031395504194324075,0.691,14.759980410368177,191.14,153.91,47.028652385193396,166.98,127.92,0.9064763044601497,10.75,2.102,9.136453000000042,9.198,9.051205333333346,9.113
1161,0.03584292080385488,0.702,14.756639871466595,191.09,153.93,47.03546691926792,166.73,127.93,0.9020219180548391,10.992,2.086,9.136607666666697,9.194,9.051796166666671,9.117
1162,0.031501789026409405,0.691,14.759873509842826,191.13,153.91,47.056103297107434,167.1,127.86500000000001,0.9032626029298535,10.648,2.086,9.13606616666675,9.194,9.052073833333349,9.116
1163,0.037457995307135415,0.706,14.758157301650389,191.41,153.91,47.03806707879757,166.83,127.965,0.9044453251519705,11.0,2.078,9.132094166666684,9.198,9.047873333333344,9.107
1164,0.029723865698969856,0.69,14.751629257166387,191.16,153.91,47.05119259766268,166.66,127.92,0.903354508379291,10.617,2.078,9.136580333333352,9.196,9.052196666666697,9.113
1165,0.036454739370881145,0.688,14.753505105970081,191.16,153.91,47.048022488167426,167.09,127.93,0.9033502301862106,11.062,2.078,9.141317833333364,9.196,9.056819833333332,9.114
1166,0.02549914698916696,0.677,14.757840686865814,191.15,153.91,47.02938975767977,166.84,127.905,0.9005520159718061,10.898,2.062,9.142569333333402,9.2,9.057099500000003,9.115
1167,0.03379399204452008,0.688,14.7617211889648,191.14,153.91,47.062548110073315,166.97,127.905,0.895175566276833,10.5,2.078,9.145536333333368,9.208,9.060942499999976,9.13
1168,0.03255913351336679,0.68,14.701850943018103,191.15,153.91,46.79280825903178,166.81,127.94,0.8935304850467274,10.773,2.078,9.147231666666704,9.206,9.06305300000002,9.12
1169,0.033759602107597146,0.701,14.697288126648063,191.11,153.88,46.785292458306074,166.81,127.965,0.8987375543683144,10.883,2.086,9.146111333333398,9.205,9.0621578333333,9.13
1170,0.032652817599330426,0.692,14.702846391148977,191.17,153.88,46.80152028681276,166.73,127.89,0.8974168181301723,10.727,2.078,9.144013333333332,9.198,9.06048233333331,9.12
1171,0.03438520161923558,0.693,14.699731445576962,191.12,153.91,46.779762879693095,166.94,127.94,0.9004706366951379,10.969,2.078,9.140111500000065,9.196,9.057174500000002,9.115
1172,0.028918275651682073,0.674,14.704449282879747,191.22,153.89,46.78932481241711,166.98,127.96,0.9008136722975818,10.867,2.086,9.136537000000043,9.205,9.052927166666676,9.12
1173,0.033552602263372505,0.687,14.698736425558499,191.06,153.91,46.7817627145375,166.88,127.875,0.8975465141488855,10.758,2.078,9.14475300000001,9.207,9.0617948333333,9.122
1174,0.030332894080137448,0.688,14.694445461612494,191.09,153.93,46.80110501786266,166.89,127.89,0.8960607660629394,10.641,2.078,9.146088166666656,9.212,9.06409183333331,9.132
1175,0.036206267210397915,0.705,14.698873417520403,191.14,153.88,46.812892537525975,166.86,127.875,0.8965778100268668,11.141,2.078,9.1380571666667,9.191,9.056158333333345,9.115
1176,0.031059792891506503,0.69,14.701393102652675,191.09,153.88,46.81665925473818,166.76,127.94999999999999,0.8964947105865474,10.648,2.078,9.14253250000005,9.198,9.060009833333314,9.12
1177,0.033793402725925833,0.692,14.698437612599632,191.09,153.88,46.80925339705671,166.68,127.92,0.8965805799081185,10.992,2.078,9.144155500000055,9.205,9.060000999999996,9.127
1178,0.02850898857165109,0.67,14.64390951735872,191.14,153.96,46.58774561564079,166.73,127.965,0.88966488674393,10.727,2.078,9.145307500000053,9.2,9.060894499999975,9.12
1179,0.028141947499054666,0.672,14.64467558023839,191.14,153.96,46.62091353162196,166.79,127.94999999999999,0.8880123063811564,10.445,2.062,9.146790166666706,9.2,9.060745333333314,9.12
1180,0.029789639119500205,0.66,14.64234823044466,191.15,153.94,46.58234700089889,166.97,127.995,0.8954222612333288,11.031,2.078,9.144836333333364,9.199,9.05712599999998,9.12
